,date,temperature_2m,wind_speed_10m,wind_direction_10m,latitude,longitude
157,2024-03-19 21:00:00+07:00,,,,-6.219151,106.801624
158,2024-03-20 20:00:00+07:00,,,,-6.219151,106.801624
159,2024-03-20 21:00:00+07:00,,,,-6.219151,106.801624
160,2024-03-21 20:00:00+07:00,,,,-6.219151,106.801624
161,2024-03-21 21:00:00+07:00,,,,-6.219151,106.801624
162,2024-03-22 20:00:00+07:00,,,,-6.219151,106.801624
163,2024-03-22 21:00:00+07:00,,,,-6.219151,106.801624
164,2024-03-23 20:00:00+07:00,,,,-6.219151,106.801624
165,2024-03-23 21:00:00+07:00,,,,-6.219151,106.801624
166,2024-03-24 20:00:00+07:00,,,,-6.219151,106.801624
167,2024-03-24 21:00:00+07:00,,,,-6.219151,106.801624
168,2024-03-25 20:00:00+07:00,,,,-6.219151,106.801624
169,2024-03-25 21:00:00+07:00,,,,-6.219151,106.801624
170,2024-03-26 20:00:00+07:00,,,,-6.219151,106.801624
171,2024-03-26 21:00:00+07:00,,,,-6.219151,106.801624
172,2024-03-27 20:00:00+07:00,,,,-6.219151,106.801624
173,2024-03-27 21:00:00+07:00,,,,-6.219151,106.801624
174,2024-03-28 20:00:00+07:00,,,,-6.219151,106.801624
175,2024-03-28 21:00:00+07:00,,,,-6.219151,106.801624
176,2024-03-29 20:00:00+07:00,,,,-6.219151,106.801624
177,2024-03-29 21:00:00+07:00,,,,-6.219151,106.801624
178,2024-03-30 20:00:00+07:00,,,,-6.219151,106.801624
179,2024-03-30 21:00:00+07:00,,,,-6.219151,106.801624
180,2024-03-31 20:00:00+07:00,,,,-6.219151,106.801624
181,2024-03-31 21:00:00+07:00,,,,-6.219151,106.801624
182,2024-04-01 20:00:00+07:00,,,,-6.219151,106.801624
183,2024-04-01 21:00:00+07:00,,,,-6.219151,106.801624
184,2024-04-02 20:00:00+07:00,,,,-6.219151,106.801624
185,2024-04-02 21:00:00+07:00,,,,-6.219151,106.801624
186,2024-04-03 20:00:00+07:00,,,,-6.219151,106.801624
187,2024-04-03 21:00:00+07:00,,,,-6.219151,106.801624
188,2024-04-04 20:00:00+07:00,,,,-6.219151,106.801624
189,2024-04-04 21:00:00+07:00,,,,-6.219151,106.801624
190,2024-04-05 20:00:00+07:00,,,,-6.219151,106.801624
191,2024-04-05 21:00:00+07:00,,,,-6.219151,106.801624
192,2024-04-06 20:00:00+07:00,,,,-6.219151,106.801624
193,2024-04-06 21:00:00+07:00,,,,-6.219151,106.801624
194,2024-04-07 20:00:00+07:00,,,,-6.219151,106.801624
195,2024-04-07 21:00:00+07:00,,,,-6.219151,106.801624
196,2024-04-08 20:00:00+07:00,,,,-6.219151,106.801624
197,2024-04-08 21:00:00+07:00,,,,-6.219151,106.801624
198,2024-04-09 20:00:00+07:00,,,,-6.219151,106.801624
199,2024-04-09 21:00:00+07:00,,,,-6.219151,106.801624
200,2024-04-10 20:00:00+07:00,,,,-6.219151,106.801624
201,2024-04-10 21:00:00+07:00,,,,-6.219151,106.801624
202,2024-04-11 20:00:00+07:00,,,,-6.219151,106.801624
203,2024-04-11 21:00:00+07:00,,,,-6.219151,106.801624
204,2024-04-12 20:00:00+07:00,,,,-6.219151,106.801624
205,2024-04-12 21:00:00+07:00,,,,-6.219151,106.801624
206,2024-04-13 20:00:00+07:00,,,,-6.219151,106.801624
207,2024-04-13 21:00:00+07:00,,,,-6.219151,106.801624
208,2024-04-14 20:00:00+07:00,,,,-6.219151,106.801624
209,2024-04-14 21:00:00+07:00,,,,-6.219151,106.801624
210,2024-04-15 20:00:00+07:00,,,,-6.219151,106.801624
211,2024-04-15 21:00:00+07:00,,,,-6.219151,106.801624
212,2024-04-16 20:00:00+07:00,,,,-6.219151,106.801624
213,2024-04-16 21:00:00+07:00,,,,-6.219151,106.801624
214,2024-04-17 20:00:00+07:00,,,,-6.219151,106.801624
215,2024-04-17 21:00:00+07:00,,,,-6.219151,106.801624
216,2024-04-18 20:00:00+07:00,,,,-6.219151,106.801624
217,2024-04-18 21:00:00+07:00,,,,-6.219151,106.801624
